Date,MAX,MIN,EVP,SSH,Glob_Rad,Diff_Rad
1982-03-13,33.2,12.9,7.6,10.0,21.07,5.817432432432432
1982-03-14,34.9,16.7,7.2,9.9,21.91,3.5
1982-03-15,36.6,18.1,7.8,9.6,23.13,6.249473684210527
1982-03-16,37.8,16.5,9.3,10.3,24.35,6.176756756756757
1982-03-17,37.1,17.1,10.9,10.0,20.4,3.25
1982-03-18,34.1,13.7,11.1,10.0,23.75,4.13
1982-03-19,36.2,13.9,8.8,9.8,25.32,4.15
1982-03-20,36.9,14.4,8.4,9.7,19.25,4.54
1982-03-21,37.4,18.1,10.4,8.8,18.3,5.19
1982-03-22,38.3,22.2,10.1,9.9,17.35,4.37
1982-03-23,36.9,21.5,8.6,9.4,23.31,4.11
1982-03-24,37.0,17.1,9.3,9.6,25.12,4.11
1982-03-25,35.4,15.4,10.0,10.0,21.31,4.11
1982-03-26,34.9,15.4,11.4,10.4,17.09,5.35
1982-03-27,34.9,16.1,8.4,10.0,21.565,6.39
1982-03-28,36.6,16.5,7.7,10.0,26.04,6.57
1982-03-29,37.7,17.8,11.5,9.9,27.52,7.42
1982-03-30,38.2,18.8,10.7,9.9,26.68,5.36
1982-03-31,39.5,18.4,10.2,10.4,24.82,4.82
1982-04-01,40.0,17.5,8.8,10.6,26.37,4.28
1982-04-02,37.8,18.0,12.8,11.0,25.09,4.71
1982-04-03,37.4,19.2,11.8,10.8,25.81,4.91
1982-04-04,36.3,15.6,10.2,11.1,25.53,4.92
1982-04-05,35.6,15.8,11.5,10.4,25.6,5.71
1982-04-06,33.8,17.6,12.3,10.9,25.78,4.91
1982-04-07,36.6,17.4,9.8,10.6,27.56,4.37
1982-04-08,37.5,19.0,9.0,9.9,27.67,3.83
1982-04-09,38.2,18.8,9.2,10.2,27.25,4.04
1982-04-10,38.1,17.3,9.5,10.6,27.75,3.58
1982-04-11,38.7,18.7,10.1,9.8,27.32,4.49
1982-04-12,37.9,19.7,10.2,9.8,26.67,4.29
1982-04-13,37.5,19.8,9.5,10.1,25.56,5.38
1982-04-14,37.5,21.9,8.6,9.6,25.56,6.04
1982-04-15,38.2,21.0,7.5,8.4,25.38,6.17
1982-04-16,37.9,17.8,11.7,10.7,26.86,5.82
1982-04-17,35.4,16.1,11.7,10.6,25.79,7.06
1982-04-18,34.7,16.2,5.7,11.4,26.29,6.84
1982-04-19,34.7,16.8,8.9,10.1,26.03,7.04
1982-04-20,36.9,18.9,8.3,10.3,26.45,7.67
1982-04-22,37.4,22.4,4.8,8.6,26.33,8.6
1982-04-23,37.0,21.5,10.2,10.9,27.53,6.23
1982-04-24,36.8,18.4,9.0,10.7,29.01,5.93
1982-04-25,36.8,16.6,9.5,11.3,27.97,5.94
1982-04-26,35.2,19.9,11.7,11.4,28.34,9.2
1982-04-27,33.8,20.2,74.7,10.0,28.03,9.31
1982-04-28,35.1,19.6,5.6,10.5,27.72,11.67
1982-04-29,37.1,21.2,9.1,8.9,27.98,11.59
1982-04-30,38.3,21.3,8.8,6.6,26.33,10.26
1982-05-01,38.5,24.6,8.5,5.3,19.72,9.44
1982-05-02,35.4,23.5,9.1,9.8,24.84,5.55
1982-05-03,36.4,23.8,8.3,9.1,19.57,7.75
1982-05-04,37.4,24.1,9.7,10.8,25.42,7.77
1982-05-05,35.9,22.3,9.7,10.8,19.465,10.16
1982-05-06,36.4,20.8,10.8,11.2,13.51,12.52
1982-05-07,35.1,20.3,10.1,11.1,19.16,8.79
1982-05-08,34.9,20.7,11.8,10.0,24.81,10.94
1982-05-09,34.9,21.8,10.7,10.5,24.45,11.23
1982-05-10,35.8,21.6,9.3,10.4,25.54,11.32
1982-05-11,39.1,22.2,11.4,8.4,27.26,12.57
1982-05-12,38.1,22.3,9.7,11.1,27.78,9.01
1982-05-13,36.4,22.8,12.6,11.2,28.3,9.06
1982-05-14,36.0,22.6,11.2,11.3,26.950000000000003,9.27
1982-05-15,36.5,22.4,10.7,10.5,25.6,11.55
1982-05-16,36.5,21.5,10.1,8.0,24.66,11.08
1982-05-17,37.9,19.7,9.2,10.3,26.51,11.39
1982-05-18,36.0,23.5,8.3,7.1,26.16,11.05
1982-05-19,36.9,23.6,8.3,5.6,26.36,8.47
1982-05-20,36.7,21.6,3.7,5.3,27.15,9.89
1982-05-21,33.6,22.8,49.3,10.0,25.83,9.08
1982-05-22,37.5,21.5,6.9,9.7,26.6,10.51
1982-05-23,38.3,22.2,9.4,9.4,26.04,11.94
1982-05-24,39.3,21.6,8.6,8.3,27.78,10.71
1982-05-25,39.6,21.8,9.3,6.1,28.63,8.71472972972973
1982-05-26,39.5,22.8,5.4,5.6,28.84,8.419864864864865
1982-05-27,36.4,23.4,6.2,2.1,28.07,13.0
1982-05-28,34.3,22.6,7.75,6.75,27.3,9.86
1982-05-29,35.4,23.3,9.3,11.4,27.09,10.93
1982-05-30,36.0,22.9,11.2,7.3,26.54,10.76
1982-05-31,35.7,23.0,7.3,7.3,27.77,9.43
1982-06-01,34.7,24.3,8.6,10.9,27.17,8.1
1982-06-02,34.8,21.6,9.9,11.1,26.33,10.53
1982-06-03,34.7,22.0,11.2,10.4,26.1,8.725555555555554
1982-06-05,34.7,24.0,10.4,9.0,26.73,8.713108108108107
1982-06-06,35.6,24.4,10.0,9.5,27.36,8.953055555555554
1982-06-07,35.5,22.4,10.1,11.0,28.11,9.102162162162164
1982-06-08,35.4,22.0,10.8,9.9,27.6,15.64
1982-06-09,34.4,23.8,9.4,8.6,24.28,10.88
1982-06-10,34.9,24.6,11.7,7.3,20.66,10.66
1982-06-11,32.4,23.9,8.8,7.1,20.1,10.7
1982-06-12,32.9,23.2,5.2,5.3,19.54,11.315
1982-06-13,30.7,23.4,8.8,9.9,14.78,11.93
1982-06-14,32.4,23.3,6.6,11.0,24.83,13.2
1982-06-15,34.3,23.5,10.2,8.7,25.19,10.27
1982-06-16,33.2,23.0,9.1,6.3,24.18,13.52
1982-06-17,34.1,23.7,7.7,4.4,24.265,11.23
1982-06-18,30.9,23.0,5.8,1.3,24.35,10.284696969696968
1982-06-19,29.0,22.6,4.4,0.0,20.84,11.26546875
1982-06-20,23.9,19.8,6.4,6.5,19.67,14.36
1982-06-21,30.4,22.8,8.4,2.8,20.82,11.92
1982-06-22,29.7,23.4,4.6,3.3,22.55,11.9
1982-06-23,30.5,23.1,3.6,2.5,21.18,11.88
1982-06-24,31.4,24.0,6.7,3.9,19.0,12.45
1982-06-25,30.5,23.2,7.1,9.4,16.82,13.88
1982-06-26,32.4,24.0,10.0,8.8,17.92,12.33
1982-06-27,32.3,24.1,10.0,10.3,17.710500000000003,2.63
1982-06-28,31.9,23.8,9.7,10.6,18.610454545454548,15.87
1982-06-29,32.0,23.4,11.1,10.7,22.07,15.85
1982-06-30,32.6,22.4,9.9,11.0,24.57,11.41
1982-07-01,32.6,21.4,9.0,10.5,21.6,15.03
1982-07-02,32.3,22.8,9.1,0.7,11.53,16.29
1982-07-03,27.9,23.2,5.2,2.4,20.14,12.3
1982-07-04,29.9,22.3,3.3,3.0,16.35,15.04
1982-07-05,28.1,22.2,3.5,3.2,17.048714285714286,14.14
1982-07-06,33.9,22.2,4.3,6.7,15.02243243243243,13.665
1982-07-07,30.6,22.8,5.7,10.8,15.158684210526316,13.19
1982-07-08,31.9,23.2,8.8,9.9,16.86,12.18
1982-07-09,31.8,23.8,5.8,0.2,15.58057142857143,11.5
1982-07-10,29.2,23.3,6.0,3.5,15.881285714285715,14.25
1982-07-11,30.6,22.8,7.8,0.0,17.23,13.7
1982-07-12,29.5,22.6,5.6,8.1,13.89,11.54
1982-07-13,32.4,23.6,6.8,1.4,17.38,12.03
1982-07-14,29.3,22.3,5.3,4.5,14.67,12.52
1982-07-15,30.2,22.3,3.3,7.6,12.61,12.9
1982-07-16,29.9,23.2,6.8,5.4,5.63,13.14
1982-07-17,29.3,22.8,5.7,1.9,6.3,12.3
1982-07-18,28.7,21.6,3.6,4.1,14.8,14.6
1982-07-19,29.9,21.5,7.1,3.3,16.54,12.33
1982-07-20,30.3,22.8,7.0,1.5,19.1,13.34
1982-07-21,28.9,22.2,3.8,1.6,15.34,14.29
1982-07-22,27.5,22.8,5.0,5.5,11.58,15.01
1982-07-23,29.8,22.8,6.0,1.9,15.62472972972973,13.54
1982-07-24,28.4,22.3,4.8,2.4,15.694729729729731,12.71
1982-07-25,28.0,22.8,4.0,1.3,17.7,11.62
1982-07-26,26.9,22.2,4.7,5.3,14.615384615384617,13.91
1982-07-27,29.9,22.2,6.7,4.6,14.431025641025643,14.85
1982-07-28,28.1,22.2,8.0,2.7,15.013846153846153,11.9
1982-07-29,27.7,22.4,5.3,8.1,14.576714285714283,11.78
1982-07-30,29.3,22.4,7.6,7.7,15.78,12.74
1982-07-31,29.9,21.8,7.2,3.4,14.3,13.86
1982-08-01,28.6,22.2,1.5,6.7,12.82,12.71
1982-08-02,29.7,23.0,6.2,5.5,15.565,13.04
1982-08-03,29.9,23.2,6.8,5.7,18.31,15.42
1982-08-04,29.9,22.0,6.4,4.9,16.875,13.05
1982-08-05,29.9,22.2,7.5,5.6,15.44,12.49
1982-08-06,29.9,23.0,8.3,2.6,15.13,13.39
1982-08-07,29.3,22.2,5.6,4.8,16.67,12.7
1982-08-08,29.9,23.4,5.6,2.4499999999999997,12.27,12.7
1982-08-09,28.8,21.8,5.1,0.1,13.4,14.34
1982-08-10,27.3,22.0,2.4,0.45,14.96,14.59
1982-08-12,29.4,22.6,10.9,0.8,8.56,14.09
1982-08-13,29.0,22.3,2.1,0.0,7.210000000000001,13.84
1982-08-14,25.4,21.4,1.3,0.9,5.86,13.27
1982-08-15,25.9,21.2,6.7210526315789485,4.4,8.08,11.29
1982-08-16,27.6,22.5,6.636842105263159,3.3,9.03,12.325
1982-08-17,28.7,22.0,5.2,0.1,11.94,13.36
1982-08-18,24.8,21.9,4.2,1.2,14.17,14.03
1982-08-19,27.9,22.0,3.2,0.3,16.555,14.7
1982-08-20,25.9,21.5,2.5,0.0,18.94,13.63
1982-08-21,24.8,22.2,1.5,4.7,18.75,12.56
1982-08-22,27.4,21.5,3.1,1.2,18.62,9.08
1982-08-23,25.9,21.8,4.9,5.5,18.49,12.16
1982-08-24,27.9,21.7,43.9,2.9,11.01,14.16
1982-08-25,26.9,21.3,4.0,6.9,7.77,16.04
1982-08-26,27.7,22.1,4.8,6.2,13.36,7.83
1982-08-27,28.3,22.0,5.3,8.4,18.95,12.52
1982-08-28,28.8,21.2,5.35,7.8,16.260735294117648,12.234393939393938
1982-08-29,29.3,21.4,5.4,4.2,15.679545454545451,11.02787878787879
1982-08-30,31.4,20.7,4.7,3.6,16.15625,11.798142857142858
1982-08-31,28.0,21.2,3.4,4.9,16.220135135135134,13.2
1982-09-01,28.8,18.8,4.9,9.3,14.81,12.69
1982-09-02,29.6,19.7,6.3,9.3,14.96,11.48
1982-09-03,30.1,19.0,67.1,7.8,14.04,12.64
1982-09-04,29.7,20.2,5.6,8.8,21.45,12.4
1982-09-05,30.2,21.8,8.1,5.3,18.8,12.71
1982-09-06,29.4,21.8,6.6,6.2,16.7,12.9
1982-09-07,30.3,21.9,5.1,5.8,18.8,13.09
1982-09-08,28.9,21.0,5.9,8.5,23.18,12.1
1982-09-09,29.9,20.6,7.9,2.5,22.87,12.69
1982-09-10,27.8,22.2,4.3,4.3,20.65,11.985
1982-09-11,28.9,22.2,4.8,1.1,18.94,11.28
1982-09-12,27.0,21.3,4.8,4.8,21.73,12.19
1982-09-13,29.8,19.3,5.4,10.0,20.29,9.85
1982-09-14,31.9,22.4,5.2,8.8,18.85,14.84
1982-09-15,32.0,21.9,6.4,7.6,4.57,12.5
1982-09-16,30.7,19.8,7.0,9.9,18.05,11.43
1982-09-17,30.3,20.0,5.9,8.0,17.91,10.36
1982-09-18,30.7,20.9,4.9,6.0,17.72,10.59
1982-09-19,32.7,22.2,3.9,6.7,10.38,11.73
1982-09-20,31.9,21.0,66.3,3.2,17.38,12.69
1982-09-21,30.1,22.0,19.1,2.1,15.1,14.94
1982-09-22,28.3,21.3,2.5,3.0,23.62,13.06
1982-09-23,27.8,20.6,4.2,5.2,23.1,15.1
1982-09-24,28.0,18.6,3.9,10.0,19.6,17.24
1982-09-25,29.9,18.3,4.8,6.3,16.1,9.77
1982-09-26,30.7,21.6,3.3,4.5,22.74,13.43
1982-09-27,29.4,19.3,5.8,3.8,17.81945945945946,9.809444444444445
1982-09-28,28.7,20.8,79.9,1.9,18.21088235294118,9.966212121212122
1982-09-29,28.7,20.8,10.4,6.8,16.930285714285713,8.32
1982-09-30,30.7,21.0,3.3,8.4,21.44,11.69
1982-10-01,31.9,19.9,3.9,9.8,17.42,15.06
1982-10-02,32.7,19.3,4.3,9.6,13.4,11.875
1982-10-03,33.1,19.8,3.9,7.8,13.59,8.69
1982-10-04,32.7,19.7,3.8,9.1,18.22,8.05
1982-10-05,32.4,18.3,4.3,9.2,18.21,9.135000000000002
1982-10-06,33.0,19.2,3.8,9.7,14.27,10.22
1982-10-07,32.8,19.6,4.1,9.6,20.23,10.3
1982-10-08,33.7,20.4,3.1,9.6,13.91,8.985
1982-10-09,33.9,20.8,6.2,8.4,16.41,7.67
1982-10-10,33.0,19.8,5.3,7.9,24.16,6.53
1982-10-11,34.2,18.6,6.4,9.2,21.63,6.77
1982-10-12,33.6,19.3,3.9,8.4,10.51,7.01
1982-10-13,33.6,18.7,4.8,8.9,19.63,7.01
1982-10-14,33.7,18.2,4.8,8.2,17.7,7.01
1982-10-15,34.4,17.5,4.4,9.3,22.15,6.34
1982-10-16,34.4,17.4,4.5,9.7,15.98,6.7
1982-10-17,33.7,15.5,8.2,9.4,13.08,6.62
1982-10-18,32.9,19.6,8.4,9.8,16.64,7.21
1982-10-19,31.9,20.2,4.5,7.1,20.2,6.59
1982-10-20,32.4,21.2,4.2,8.5,18.22,6.705
1982-10-21,32.3,20.0,4.7,8.5,22.17,6.82
1982-10-22,31.4,20.6,3.8,6.5,18.641184210526315,6.78
1982-10-23,30.9,21.3,2.8,2.9,18.855714285714285,6.74
1982-10-24,29.4,21.8,1.7,6.0,23.46,7.18
1982-10-26,31.1,19.3,7.7,6.6,23.2,6.56
1982-10-27,31.3,19.4,3.1,6.3,22.39,6.49
1982-10-28,29.4,18.3,2.8,5.2,23.03,5.1
1982-10-29,28.9,18.8,4.9,8.0,19.86,5.41
1982-10-30,30.6,18.8,3.7,5.123076923076923,19.41,5.72
1982-10-31,31.2,18.6,3.7,5.292307692307692,20.28,8.18
1982-11-01,30.9,20.2,3.6,5.238461538461538,21.04,11.17
1982-11-02,31.3,16.7,5.3,5.092307692307691,16.58,9.955
1982-11-03,30.4,16.4,4.7,5.246153846153845,16.47,8.74
1982-11-04,30.9,21.4,4.4,5.676923076923078,17.68,5.7
1982-11-05,29.8,21.1,4.3,5.923076923076923,17.2,6.84
1982-11-06,29.0,21.9,6.5,6.1461538461538465,21.47,6.79
1982-11-07,28.9,20.5,3.6,0.5,18.21,6.5
1982-11-08,26.4,20.4,2.1,0.3,19.07272727272728,6.726857142857143
1982-11-09,28.1,21.9,2.9,0.2,19.01,6.537647058823531
1982-11-10,26.3,20.7,3.0,9.3,16.21,5.66
1982-11-11,27.9,16.3,3.6,7.8,13.85,5.75
1982-11-12,27.6,17.1,1.8,6.6,11.49,4.94
1982-11-13,29.4,17.2,2.8,8.5,14.775,8.28
1982-11-14,29.1,17.4,2.4,8.5,18.06,8.97
1982-11-15,29.5,17.9,3.2,9.2,20.14,9.12
1982-11-16,31.6,20.0,3.0,9.5,21.0,10.41
1982-11-17,30.6,15.4,5.0,10.2,20.54,11.65
1982-11-18,29.9,13.4,4.5,9.6,20.08,12.89
1982-11-19,28.9,14.1,3.2,8.2,19.46,5.717631578947369
1982-11-20,28.3,14.2,3.6,6.2,17.28,5.745138888888889
1982-11-21,28.3,17.3,2.9,9.0,16.43,8.27
1982-11-22,29.8,14.0,3.9,10.0,18.42142857142857,5.89
1982-11-23,28.9,14.2,3.7,9.8,17.913714285714285,6.86
1982-11-24,29.0,13.7,3.7,9.5,19.96,6.04
1982-11-25,30.1,14.0,3.4,9.7,20.16,6.54
1982-11-26,30.8,14.9,2.9,8.5,19.63,4.86
1982-11-27,29.9,14.2,3.2,6.3,19.7,4.39
1982-11-28,29.9,12.9,2.9,9.5,19.41,5.56
1982-11-29,29.8,14.1,2.9,8.4,19.42,5.44
1982-11-30,29.1,15.1,3.1,8.1,19.68,5.095882352941176
1982-12-02,29.9,14.3,3.2,9.5,19.63,5.22
1982-12-03,29.1,12.9,3.7,10.1,20.14,4.94
1982-12-04,27.8,10.1,4.8,10.0,19.99,5.1
1982-12-05,28.4,10.3,4.3,10.0,19.14,6.81
1982-12-06,29.4,10.4,3.2,9.9,18.56,6.775
1982-12-07,30.3,11.0,3.1,9.6,19.13,6.74
1982-12-08,31.4,11.3,3.1,9.8,16.820138888888888,6.56
1982-12-09,29.8,11.1,3.8,9.5,16.454861111111107,5.19
1982-12-10,28.7,12.3,3.4,10.1,19.07,7.2
1982-12-11,28.5,11.7,4.6,8.6,18.87,6.53
1982-12-12,27.9,11.2,4.1,4.9,19.17,5.47
1982-12-13,26.8,13.8,2.5,6.3,17.38,5.63
1982-12-14,29.2,15.5,3.6,9.9,15.02,4.45
1982-12-15,30.8,13.8,4.2,9.5,16.85,4.42
1982-12-16,31.4,13.4,3.3,9.5,16.515,4.6
1982-12-17,30.1,13.0,4.0,8.8,16.18,4.63
1982-12-18,29.6,12.0,4.4,10.2,18.13,4.788918918918919
1982-12-19,30.0,10.8,3.9,10.1,17.84,4.901756756756757
1982-12-20,31.0,12.2,3.3,9.8,18.89,4.685945945945946
1982-12-21,30.3,12.5,4.1,9.0,17.88,4.380694444444445
1982-12-22,29.1,13.5,4.4,10.0,19.0,6.87
1982-12-23,28.4,11.5,4.1,9.6,19.15,7.89
1982-12-24,29.5,12.0,3.5,9.2,18.63,8.89
1982-12-25,30.8,11.9,3.2,9.6,17.69,4.23
1982-12-26,29.2,11.5,3.9,10.0,15.21,4.45
1982-12-27,28.8,10.4,4.9,9.6,14.86,3.95
1982-12-28,30.5,13.8,4.1,10.0,13.58,4.42
1982-12-29,28.5,9.4,4.3,10.0,15.38,3.73
1982-12-30,28.7,9.0,3.5,10.2,11.99,3.79
1982-12-31,28.4,8.4,4.2,10.2,13.55,3.85
1983-01-01,29.3,8.1,3.4,10.2,10.41,4.62
1983-01-02,31.4,6.4,4.5,10.0,12.56,3.65
1983-01-03,29.4,7.2,3.8,10.2,13.87,3.58
1983-01-04,29.4,7.3,3.0,10.0,17.22,4.11
1983-01-05,30.4,7.2,3.5,10.6,17.205,3.9
1983-01-06,28.5,7.1,4.2,10.0,17.19,3.39
1983-01-07,29.2,6.4,5.5,10.0,18.68,3.9
1983-01-08,30.4,8.3,4.1,10.2,17.44,3.18
1983-01-09,32.4,8.2,4.7,10.0,17.46,3.72
1983-01-10,30.0,9.4,3.2,9.7,18.42,3.44
1983-01-11,29.8,9.6,3.5,10.1,18.06,3.63
1983-01-12,30.8,10.5,3.8,9.8,15.96,3.66
1983-01-13,30.7,8.0,4.4,9.9,16.95,3.84
1983-01-14,29.1,8.2,4.1,10.0,16.47,4.18
1983-01-15,29.8,9.5,3.1,10.0,17.15,4.25
1983-01-16,30.5,9.5,3.6,9.9,12.39,4.24
1983-01-17,29.6,9.9,4.8,10.0,17.61,4.09
1983-01-18,29.7,9.6,6.2,10.2,18.76,3.82
1983-01-19,30.3,10.4,3.9,10.1,17.67,4.11
1983-01-20,31.9,9.2,5.1,10.2,16.57,4.2
1983-01-21,31.0,10.0,4.3,10.0,15.72,4.58
1983-01-22,30.8,10.0,4.1,10.0,16.830000000000002,4.61
1983-01-23,27.2,13.4,3.5,3.8,17.94,4.9
1983-01-24,30.6,13.8,3.6,9.6,18.1,4.93
1983-01-25,30.4,14.2,3.6,7.8,17.82,4.96
1983-01-26,31.7,12.9,4.5,8.8,17.48,4.66
1983-01-27,32.1,14.5,4.5,10.2,15.64,4.2
1983-01-28,30.0,14.4,5.4,8.5,17.13,5.79
1983-01-29,29.7,11.5,6.1,10.3,17.58,4.84
1983-01-30,29.6,8.2,5.0,10.2,17.159999999999997,4.58
1983-01-31,30.7,10.7,4.7,10.1,16.74,4.54
1983-02-01,29.4,13.8,5.5,9.1,18.44,4.37
1983-02-02,26.5,9.8,5.1,9.6,18.43,9.37
1983-02-03,26.6,8.7,4.6,10.2,18.13,6.9
1983-02-04,27.3,7.0,4.4,10.1,18.82,5.41
1983-02-05,27.8,7.4,4.5,10.0,19.17,6.065
1983-02-06,28.1,8.5,4.5,10.1,15.71,6.72
1983-02-07,28.9,9.0,4.5,10.3,16.51,7.81
1983-02-08,30.0,8.8,6.2,10.3,17.52,6.375
1983-02-09,29.3,9.5,5.4,10.1,16.15,4.94
1983-02-10,29.6,11.1,4.0,10.0,15.12,5.31
1983-02-11,30.4,12.2,10.1,10.5,15.83,5.23
1983-02-12,33.1,12.6,5.9,10.4,16.35,5.17
1983-02-13,33.8,14.0,7.7,9.4,17.0,5.045
1983-02-14,32.6,11.8,7.5,10.4,19.97,4.92
1983-02-15,32.3,13.4,5.1,10.0,20.2,5.05
1983-02-16,31.8,14.8,5.4,10.3,20.09,5.26
1983-02-17,31.4,10.7,6.7,10.5,20.74,5.47
1983-02-18,31.8,9.8,6.8,10.5,20.65,5.55
1983-02-19,31.9,10.4,5.9,10.6,20.47,5.25
1983-02-20,34.4,9.3,7.8,10.6,20.49,5.8
1983-02-21,32.2,10.3,6.1,10.4,19.98,5.52
1983-02-22,31.0,7.8,7.4,10.8,19.91,5.3
1983-02-23,29.9,10.1,5.4,10.8,21.015,4.78
1983-02-24,32.9,10.7,6.1,10.8,22.12,9.94
1983-02-25,33.4,11.3,5.5,7.8,20.61,6.0
1983-02-26,31.6,8.5,3.4,11.0,21.63,8.22
1983-02-27,31.4,9.2,9.0,10.5,22.76,4.75
1983-02-28,33.9,12.4,6.8,10.6,21.95,4.82
1983-03-01,35.4,15.6,7.8,10.3,22.22,4.89
1983-03-02,31.9,13.2,9.3,10.4,21.5,4.885
1983-03-03,29.5,10.7,6.9,10.1,22.39,4.88
1983-03-04,33.1,14.8,6.3,10.3,21.8,4.835
1983-03-05,32.6,12.7,6.9,10.4,22.3,4.79
1983-03-06,34.3,14.0,7.4,10.2,21.9,4.6850000000000005
1983-03-07,34.6,15.6,7.2,9.4,21.81,4.58
1983-03-08,36.4,16.4,7.3,10.3,21.89,4.63
1983-03-09,36.6,17.0,8.6,10.3,21.97,4.34
1983-03-10,36.6,17.0,9.3,9.4,21.16,5.99
1983-03-11,37.4,18.8,4.2,9.3,23.92,5.5025
1983-03-12,37.7,17.2,8.4,10.4,23.950000000000003,5.5025
1983-03-13,37.4,15.8,11.0,10.2,23.98,5.21671875
1983-03-14,38.3,16.0,9.2,9.5,24.47,4.57
1983-03-15,37.8,15.9,10.9,10.0,23.9,5.32
1983-03-16,36.2,13.8,10.5,9.5,23.88,5.04
1983-03-17,34.8,14.8,7.5,10.8,21.91527027027027,5.365
1983-03-18,37.7,17.4,8.4,9.9,22.05208333333333,5.69
1983-03-19,38.7,18.0,10.0,10.6,22.50567567567568,5.89
1983-03-20,37.0,19.3,11.3,10.6,25.82,5.67
1983-03-21,37.6,11.8,10.3,11.5,21.58216216216216,5.86
1983-03-22,32.3,11.5,8.2,9.9,22.005675675675672,5.62
1983-03-23,32.3,12.1,7.0,9.95,25.7,6.075540540540541
1983-03-24,34.5,14.2,7.0,10.0,25.45,6.2435897435897445
1983-03-25,37.6,14.5,8.4,10.7,24.23,5.84
1983-03-26,36.6,14.7,12.0,10.0,23.8,5.22
1983-03-27,34.7,17.0,7.8,10.5,22.88,4.6
1983-03-28,35.1,14.8,11.5,10.9,24.88,4.76
1983-03-29,34.6,11.6,12.9,10.5,25.57,4.59
1983-03-30,34.6,12.4,6.8,10.9,25.12,5.65
1983-03-31,36.7,13.6,10.0,10.3,24.67,4.22
1983-04-01,37.3,14.8,10.5,8.8,24.47,4.86
1983-04-03,37.5,16.4,9.1,8.7,22.82,5.67
1983-04-04,37.7,17.3,9.3,10.4,22.86,5.07
1983-04-05,37.5,17.6,9.1,10.7,22.66,5.25
1983-04-06,37.6,17.4,9.8,11.0,24.71,6.37
1983-04-07,38.5,17.7,9.8,10.7,25.79,5.63
1983-04-09,36.3,19.2,11.3,10.0,26.87,5.96
1983-04-10,35.5,14.8,8.7,10.8,25.0,4.79
1983-04-11,34.4,15.7,8.8,10.7,25.81,4.88
1983-04-12,36.5,14.8,11.6,11.0,24.6,5.37
1983-04-13,36.6,17.6,9.7,10.8,24.81,6.140000000000001
1983-04-14,36.7,18.8,10.2,10.4,25.66,6.91
1983-04-15,37.9,20.8,11.0,10.5,26.67,7.8
1983-04-17,32.2,19.3,10.7,8.9,27.68,10.54
1983-04-18,31.5,14.8,8.6,10.4,27.41,7.89
1983-04-19,34.7,18.2,9.4,9.8,27.59,6.24
1983-04-20,36.7,17.9,10.4,11.0,27.49,5.58
1983-04-21,38.4,18.3,12.6,10.6,27.15,4.86
1983-04-22,39.2,18.7,11.7,10.9,25.72,5.16
1983-04-23,39.2,17.0,11.2,10.5,24.68,4.72
1983-04-24,39.4,18.6,11.3,11.1,26.03,5.73
1983-04-25,38.1,17.2,11.9,11.1,25.3,6.74
1983-04-26,38.2,16.9,10.1,10.5,25.84,6.18
1983-04-27,40.2,20.6,9.4,10.5,24.4,6.859999999999999
1983-04-28,41.1,20.8,10.9,10.6,24.96,7.54
1983-04-29,42.5,23.3,12.0,10.3,23.43,7.49
1983-05-01,35.3,20.2,13.5,11.9,23.23,11.93
1983-05-02,36.1,19.0,12.5,12.0,26.27,8.32
1983-05-03,36.2,18.0,10.9,11.4,28.23,8.9
1983-05-04,39.4,22.1,9.9,11.1,27.76,11.95
1983-05-05,40.9,23.4,11.0,10.7,24.59,15.0
1983-05-08,39.5,22.2,12.8,11.4,24.35,7.43
1983-05-09,39.3,19.1,13.2,11.7,19.47,6.785
1983-05-10,39.4,19.4,12.6,11.9,21.92,6.14
1983-05-11,38.4,20.5,10.8,11.8,20.88,6.09
1983-05-12,37.1,21.6,12.4,11.6,26.55,5.69
1983-05-13,37.7,22.6,11.8,11.6,28.77,5.77
1983-05-14,37.4,22.0,10.6,8.4,26.69,5.67
1983-05-15,37.5,24.1,9.5,8.6,24.94,5.7
1983-05-16,39.1,24.2,10.75,9.1,25.04,6.21
1983-05-17,40.1,23.0,12.0,11.4,22.55,6.95
1983-05-18,40.6,22.9,13.3,11.7,18.22,6.03
1983-05-19,40.5,21.0,11.6,11.7,17.85,6.23
1983-05-20,39.7,24.3,14.6,11.7,24.93,25.55
1983-05-21,36.9,23.8,12.5,11.9,24.54,5.12
1983-05-22,36.7,22.6,13.6,11.9,20.45,8.56
1983-05-23,37.5,23.4,12.0,11.6,25.8,7.56
1983-05-24,38.5,23.8,12.8,11.7,27.21,11.43
1983-05-25,38.0,23.4,13.5,11.8,27.15,7.96
1983-05-26,37.6,23.8,12.1,11.7,25.39,7.89
1983-05-27,39.6,22.3,11.9,11.9,26.19,6.43
1983-05-28,39.1,24.6,14.4,11.9,26.6,5.9
1983-05-29,37.8,23.4,14.2,12.2,24.38,6.09
1983-05-30,37.9,23.4,12.8,12.2,27.98,7.39
1983-05-31,37.6,23.2,11.6,12.0,27.36,28.27
1983-06-01,37.8,24.7,11.3,7.4,27.03,9.77
1983-06-02,37.3,23.8,9.1,9.4,24.935,10.84
1983-06-03,35.6,23.9,11.1,8.6,22.84,9.64
1983-06-04,33.7,24.6,9.6,2.7,25.19,10.27
1983-06-05,32.9,23.2,7.5,11.7,24.636666666666667,10.9
